sample_id,time_step,target,Open,High,Low,Close,Volume,returns,sma_5,sma_20,rsi,volume_z
25,1,0.75333863,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.9042974,0.9215887,0.523816,0.0
25,2,0.75333863,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.9033558,0.9214425,0.5500031,0.0
25,3,0.75333863,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.90279084,0.92139375,0.35713542,0.0
25,4,0.75333863,0.7672,0.71760297,0.90262175,0.75333863,9.865155e-05,0.3142961,0.9024142,0.92134506,0.31249845,9.865155e-05
25,5,0.75333863,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.9020376,0.9211014,0.31249845,0.0
25,6,0.75333863,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.901661,0.92085767,0.31249845,0.0
26,0,0.75333863,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.9042974,0.9215887,0.523816,0.0
26,1,0.75333863,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.9033558,0.9214425,0.5500031,0.0
26,2,0.75333863,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.90279084,0.92139375,0.35713542,0.0
26,3,0.75333863,0.7672,0.71760297,0.90262175,0.75333863,9.865155e-05,0.3142961,0.9024142,0.92134506,0.31249845,9.865155e-05
26,4,0.75333863,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.9020376,0.9211014,0.31249845,0.0
26,5,0.75333863,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.901661,0.92085767,0.31249845,0.0
26,6,0.75333863,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.90128434,0.920809,0.38460502,0.0
27,0,0.75726634,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.9033558,0.9214425,0.5500031,0.0
27,1,0.75726634,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.90279084,0.92139375,0.35713542,0.0
27,2,0.75726634,0.7672,0.71760297,0.90262175,0.75333863,9.865155e-05,0.3142961,0.9024142,0.92134506,0.31249845,9.865155e-05
27,3,0.75726634,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.9020376,0.9211014,0.31249845,0.0
27,4,0.75726634,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.901661,0.92085767,0.31249845,0.0
27,5,0.75726634,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.90128434,0.920809,0.38460502,0.0
27,6,0.75726634,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.9009077,0.920809,0.0,0.0
28,0,0.76119405,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.90279084,0.92139375,0.35713542,0.0
28,1,0.76119405,0.7672,0.71760297,0.90262175,0.75333863,9.865155e-05,0.3142961,0.9024142,0.92134506,0.31249845,9.865155e-05
28,2,0.76119405,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.9020376,0.9211014,0.31249845,0.0
28,3,0.76119405,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.901661,0.92085767,0.31249845,0.0
28,4,0.76119405,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.90128434,0.920809,0.38460502,0.0
28,5,0.76119405,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.9009077,0.920809,0.0,0.0
